Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instituição,CNPJ da Instituição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA / UTA,Ano de referência,Mês de referência,Data de registro ,Data de preenchimento do relatório mensal,Data da coleta,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrânea,Nome do ponto de captação subterrânea,Parâmetro,Unidade,Resultado
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,6,2021/07/08 00:00:00.000,2021-07-07,2021-06-07,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"645,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,11,2021/12/06 00:00:00.000,2021-12-06,2021-11-08,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"763,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,10,2021/12/06 00:00:00.000,2021-12-06,2021-10-11,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"223,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,9,2021/10/13 00:00:00.000,2021-10-13,2021-09-27,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"120,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2021,8,2021/09/08 00:00:00.000,2021-09-08,2021-08-16,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"305,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2021,11,2021/12/06 00:00:00.000,2021-12-06,2021-11-03,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"228,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2021,11,2021/12/06 00:00:00.000,2021-12-06,2021-11-08,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"93,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2022,6,2022/07/19 00:00:00.000,2022-07-19,2022-06-06,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"2142,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2022,3,2022/04/12 00:00:00.000,2022-04-12,2022-03-07,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"727,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2022,1,2022/02/21 00:00:00.000,2022-02-21,2022-01-10,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"54,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2022,3,2022/04/12 00:00:00.000,2022-04-12,2022-03-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"63,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2022,6,2022/07/19 00:00:00.000,2022-07-19,2022-06-06,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"6131,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2022,1,2022/03/09 00:00:00.000,2022-03-09,2022-01-17,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"1789,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2022,6,2022/07/19 00:00:00.000,2022-07-19,2022-06-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"126,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2022,3,2022/04/12 00:00:00.000,2022-04-12,2022-03-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"52,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,79
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,79
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,41
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,10,2015/01/22 00:00:00.000,2014-10-31,2014-10-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,6
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,10,2015/01/22 00:00:00.000,2014-10-31,2014-10-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,133
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,8,2015/01/21 00:00:00.000,2014-08-31,2014-08-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,20
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,7,2015/01/21 00:00:00.000,2014-07-31,2014-07-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,14
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,4,2015/01/20 00:00:00.000,2014-04-30,2014-04-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,16
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,4,2015/01/20 00:00:00.000,2014-04-30,2014-04-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,55
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,12,2014/12/12 00:00:00.000,2014-12-12,2014-12-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,12,2014/12/12 00:00:00.000,2014-12-12,2014-12-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,97
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,8,2015/01/21 00:00:00.000,2014-08-31,2014-08-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,805
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,515
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,7,2015/01/21 00:00:00.000,2014-07-31,2014-07-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,16
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,10,2015/01/22 00:00:00.000,2014-10-31,2014-10-28,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,11,2015/01/22 00:00:00.000,2014-11-30,2014-11-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,9,2015/01/22 00:00:00.000,2014-09-30,2014-09-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,5,2015/01/20 00:00:00.000,2014-05-31,2014-05-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,7
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,2,2015/01/19 00:00:00.000,2014-02-28,2014-02-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,10,2015/01/22 00:00:00.000,2014-10-31,2014-10-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,96
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,11,2015/01/22 00:00:00.000,2014-11-30,2014-11-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,5,2015/01/20 00:00:00.000,2014-05-31,2014-05-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,72
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-06,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,87
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,51
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,6,2015/01/21 00:00:00.000,2014-06-30,2014-06-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,147
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,6,2015/01/21 00:00:00.000,2014-06-30,2014-06-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,107
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,4,2015/01/20 00:00:00.000,2014-04-30,2014-04-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,18
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,11,2015/01/22 00:00:00.000,2014-11-30,2014-11-03,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,26
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,6,2015/01/21 00:00:00.000,2014-06-30,2014-06-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,12
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,10
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,8,2015/01/21 00:00:00.000,2014-08-31,2014-08-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,8,2015/01/21 00:00:00.000,2014-08-31,2014-08-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,7,2015/01/21 00:00:00.000,2014-07-31,2014-07-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,9,2015/01/22 00:00:00.000,2014-09-30,2014-09-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,71
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,1,2015/05/11 00:00:00.000,2015-01-31,2015-01-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,54
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,4,2015/08/11 00:00:00.000,2015-04-30,2015-04-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,182
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,4,2015/08/11 00:00:00.000,2015-04-30,2015-04-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,93
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,6,2015/08/11 00:00:00.000,2015-06-30,2015-06-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,49
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,5,2015/08/11 00:00:00.000,2015-05-31,2015-05-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,84
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,8,2015/12/15 00:00:00.000,2015-08-31,2015-08-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,11,2016/04/13 00:00:00.000,2015-11-30,2015-11-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,213
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,3,2015/08/06 00:00:00.000,2015-03-31,2015-03-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,13
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,5,2015/08/11 00:00:00.000,2015-05-31,2015-05-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,92
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,4,2015/08/11 00:00:00.000,2015-04-30,2015-04-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,19
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,10,2015/12/15 00:00:00.000,2015-10-31,2015-10-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,18
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,11,2016/04/13 00:00:00.000,2015-11-30,2015-11-03,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,77
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,11,2016/04/13 00:00:00.000,2015-11-30,2015-11-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,7
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,12,2016/04/13 00:00:00.000,2015-12-31,2015-12-21,SUPERFICIAL,lago,GUAIBA,,,Giardia,Cistos/L,12
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,2,2015/05/12 00:00:00.000,2015-02-28,2015-02-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,3,2015/07/17 00:00:00.000,2015-06-17,2015-03-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,3
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,3,2015/07/17 00:00:00.000,2015-06-17,2015-03-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,44
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,4,2015/08/06 00:00:00.000,2015-08-06,2015-04-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,8
